id,reference,displayReference,brand,name,description,mainImage,price,colors,sizes,colorsSizesImagesJSON/0/availability,colorsSizesImagesJSON/0/discountLabel,colorsSizesImagesJSON/0/discountPercentage,colorsSizesImagesJSON/0/displayDiscountPercentage,colorsSizesImagesJSON/0/displayReference,colorsSizesImagesJSON/0/hexCode,colorsSizesImagesJSON/0/id,colorsSizesImagesJSON/0/name,colorsSizesImagesJSON/0/oldPrice,colorsSizesImagesJSON/0/oldPriceRange/maxPrice,colorsSizesImagesJSON/0/oldPriceRange/minPrice,colorsSizesImagesJSON/0/pdpMedia/allowedScreens/0,colorsSizesImagesJSON/0/pdpMedia/allowedScreens/1,colorsSizesImagesJSON/0/pdpMedia/datatype,colorsSizesImagesJSON/0/pdpMedia/extraInfo/assetId,colorsSizesImagesJSON/0/pdpMedia/extraInfo/deliveryPath,colorsSizesImagesJSON/0/pdpMedia/extraInfo/deliveryUrl,colorsSizesImagesJSON/0/pdpMedia/extraInfo/isDarkModeCompatible,colorsSizesImagesJSON/0/pdpMedia/extraInfo/originalName,colorsSizesImagesJSON/0/pdpMedia/height,colorsSizesImagesJSON/0/pdpMedia/kind,colorsSizesImagesJSON/0/pdpMedia/metaUrl,colorsSizesImagesJSON/0/pdpMedia/name,colorsSizesImagesJSON/0/pdpMedia/path,colorsSizesImagesJSON/0/pdpMedia/set,colorsSizesImagesJSON/0/pdpMedia/timestamp,colorsSizesImagesJSON/0/pdpMedia/type,colorsSizesImagesJSON/0/pdpMedia/url,colorsSizesImagesJSON/0/pdpMedia/width,colorsSizesImagesJSON/0/price,colorsSizesImagesJSON/0/priceRange/maxPrice,colorsSizesImagesJSON/0/priceRange/minPrice,colorsSizesImagesJSON/0/productId,colorsSizesImagesJSON/0/productPageSelectedColor,colorsSizesImagesJSON/0/reference,colorsSizesImagesJSON/0/stylingId,colorsSizesImagesJSON/0/xmedia/0,colorsSizesImagesJSON/0/xmedia/1,colorsSizesImagesJSON/0/xmedia/2,colorsSizesImagesJSON/1/availability,colorsSizesImagesJSON/1/discountLabel,colorsSizesImagesJSON/1/discountPercentage,colorsSizesImagesJSON/1/displayDiscountPercentage,colorsSizesImagesJSON/1/displayReference,colorsSizesImagesJSON/1/hexCode,colorsSizesImagesJSON/1/id,category,availability,keyword,state,firstVisibleDate,detailedComposition,oldPrice,displayDiscountPercentage,discountPercentage,discountLabel,isOnSale,website,categoryPage,productPage,Snatchd_Category
50258355900,17106630-V2026,7106/630,Zara,RUBBERIZED BOOTS,,https://static.zara.net/assets/public/31aa/2a27/714040adacd0/023cb900cbbf/17106631800-e1/17106631800-e1.jpg?ts=1755006625879&w={width},$45.90,Black,,in_stock,,,,7106/630/800,,800,Black,,,,small,large,xmedia,31aa2a27714040adacd0023cb900cbbf,/assets/public/31aa/2a27/714040adacd0/023cb900cbbf/17106631800-e1/17106631800-e1.jpg?ts=1755006625879,https://static.zara.net/assets/public/31aa/2a27/714040adacd0/023cb900cbbf/17106631800-e1/17106631800-e1.jpg?ts=1755006625879,,e1,3071,plain,https://static.zara.net/assets/public/31aa/2a27/714040adacd0/023cb900cbbf/meta.json?ts=1755006625887,17106631800-e1,/assets/public/31aa/2a27/714040adacd0/023cb900cbbf/17106631800-e1,2,1755006625879,image,https://static.zara.net/assets/public/31aa/2a27/714040adacd0/023cb900cbbf/17106631800-e1/17106631800-e1.jpg?ts=1755006625879&w={width},2048,4590,,,502583559,https://www.zara.com/us/en/rubberized-boots-p17106630.html?v1=502583559&v2=2422499,C17106630800000-V2026,0,https://static.zara.net/assets/public/31aa/2a27/714040adacd0/023cb900cbbf/17106631800-e1/17106631800-e1.jpg?ts=1755006625879&w={width},https://static.zara.net/assets/public/cd02/1f85/6845414c9dd0/af65cec48307/17106631800-e2/17106631800-e2.jpg?ts=1753953604382&w={width},,,,,,,,,man,in_stock,rubberized-boots,,,,,,,,,https://www.zara.com/us/en/,https://www.zara.com/us/en/man-l534.html,https://www.zara.com/us/en/rubberized-boots-p17106630.html,Shoes
50258355800,12421630-V2026,2421/630,Zara,SEQUIN SNEAKERS,,https://static.zara.net/assets/public/9ac3/77d1/fe90444d9af0/822e6faf98b7/12421630808-e1/12421630808-e1.jpg?ts=1761823764957&w={width},$49.90,Silver,,in_stock,,,,2421/630/808,,808,Silver,,,,large,small,xmedia,5336659c88c347df8d9130f472f9a37f,/assets/public/5336/659c/88c347df8d91/30f472f9a37f/12421630808002-P/12421630808002-P.jpg?ts=1762940881849,https://static.zara.net/assets/public/5336/659c/88c347df8d91/30f472f9a37f/12421630808002-P/12421630808002-P.jpg?ts=1762940881849,,P,3072,full,https://static.zara.net/assets/public/5336/659c/88c347df8d91/30f472f9a37f/meta.json?ts=1762940881857,12421630808002-P,/assets/public/5336/659c/88c347df8d91/30f472f9a37f/12421630808002-P,2,1762940881849,image,https://static.zara.net/assets/public/5336/659c/88c347df8d91/30f472f9a37f/12421630808002-P/12421630808002-P.jpg?ts=1762940881849&w={width},2048,4990,,,502583558,https://www.zara.com/us/en/sequin-sneakers-p12421630.html?v1=502583558&v2=2435024,C12421630808000-V2026,0,https://static.zara.net/assets/public/9ac3/77d1/fe90444d9af0/822e6faf98b7/12421630808-e1/12421630808-e1.jpg?ts=1761823764957&w={width},https://static.zara.net/assets/public/5336/659c/88c347df8d91/30f472f9a37f/12421630808002-P/12421630808002-P.jpg?ts=1762940881849&w={width},,,,,,,,,man,in_stock,sequin-sneakers,,,,,,,,,https://www.zara.com/us/en/,https://www.zara.com/us/en/man-l534.html,https://www.zara.com/us/en/sequin-sneakers-p12421630.html,Accessories
50219334700,06427132-V2026,6427/132,Zara,WOOL BLEND JUMPER,,https://static.zara.net/assets/public/c2c3/75bc/a2334e8daed5/f3358468e3a2/06427132736-p/06427132736-p.jpg?ts=1764764013730&w={width},$99.90,Light Mink,,in_stock,,,,6427/132/736,,736,Light mink,,,,large,small,xmedia,c2c375bca2334e8daed5f3358468e3a2,/assets/public/c2c3/75bc/a2334e8daed5/f3358468e3a2/06427132736-p/06427132736-p.jpg?ts=1764764013730,https://static.zara.net/assets/public/c2c3/75bc/a2334e8daed5/f3358468e3a2/06427132736-p/06427132736-p.jpg?ts=1764764013730,,p,3072,full,https://static.zara.net/assets/public/c2c3/75bc/a2334e8daed5/f3358468e3a2/meta.json?ts=1764764013737,06427132736-p,/assets/public/c2c3/75bc/a2334e8daed5/f3358468e3a2/06427132736-p,2,1764764013730,image,https://static.zara.net/assets/public/c2c3/75bc/a2334e8daed5/f3358468e3a2/06427132736-p/06427132736-p.jpg?ts=1764764013730&w={width},2048,9990,,,502193347,https://www.zara.com/us/en/combination-wool-jumper-p06427132.html?v1=502193347&v2=2546081,C06427132736000-V2026,0,https://static.zara.net/assets/public/c2c3/75bc/a2334e8daed5/f3358468e3a2/06427132736-p/06427132736-p.jpg?ts=1764764013730&w={width},https://static.zara.net/assets/public/1097/77fc/0e7b46acb3ec/07c27200856c/06427132736-e1/06427132736-e1.jpg?ts=1765793619726&w={width},,,,,,,,,man,in_stock,combination-wool-jumper,,,,,,,,,https://www.zara.com/us/en/,https://www.zara.com/us/en/man-l534.html,https://www.zara.com/us/en/combination-wool-jumper-p06427132.html,Accessories
50219334300,04110704-V2026,4110/704,Zara,SKINNY JEANS,,https://static.zara.net/assets/public/ce54/12ef/62d3446ea37b/faa7a761c338/04110725922-e1/04110725922-e1.jpg?ts=1763025468462&w={width},$25.90,Dark Gray,,in_stock,,,,4110/704/922,#313134,922,Dark gray,,,,small,large,xmedia,ce5412ef62d3446ea37bfaa7a761c338,/assets/public/ce54/12ef/62d3446ea37b/faa7a761c338/04110725922-e1/04110725922-e1.jpg?ts=1763025468462,https://static.zara.net/assets/public/ce54/12ef/62d3446ea37b/faa7a761c338/04110725922-e1/04110725922-e1.jpg?ts=1763025468462,,e1,3072,plain,https://static.zara.net/assets/public/ce54/12ef/62d3446ea37b/faa7a761c338/meta.json?ts=1763025468469,04110725922-e1,/assets/public/ce54/12ef/62d3446ea37b/faa7a761c338/04110725922-e1,2,1763025468462,image,https://static.zara.net/assets/public/ce54/12ef/62d3446ea37b/faa7a761c338/04110725922-e1/04110725922-e1.jpg?ts=1763025468462&w={width},2048,2590,,,502193343,https://www.zara.com/us/en/skinny-jeans-p04110704.html?v1=502193343&v2=2426469,C04110704922000-V2026,0,https://static.zara.net/assets/public/ce54/12ef/62d3446ea37b/faa7a761c338/04110725922-e1/04110725922-e1.jpg?ts=1763025468462&w={width},https://static.zara.net/assets/public/4644/8b15/86e34262aac1/ae82e3a2dbc2/04110725922-e2/04110725922-e2.jpg?ts=1763025468696&w={width},,,,,,,,,man,in_stock,skinny-jeans,,,,,,,,,https://www.zara.com/us/en/,https://www.zara.com/us/en/man-l534.html,https://www.zara.com/us/en/skinny-jeans-p04110704.html,Denim
50217505300,02231581-V2026,2231/581,Zara,SATIN EFFECT HALTER TOP,,https://static.zara.net/assets/public/0b4f/5121/5cd34552860c/f4d4fac291dd/02231581681-e1/02231581681-e1.jpg?ts=1766047318402&w={width},$39.90,Burgundy,,in_stock,,,,2231/581/681,,681,Burgundy,,,,large,small,xmedia,de2ee2410614425a9bbb0af4c5cf1cc7,/assets/public/de2e/e241/0614425a9bbb/0af4c5cf1cc7/02231581681-p/02231581681-p.jpg?ts=1766149863171,https://static.zara.net/assets/public/de2e/e241/0614425a9bbb/0af4c5cf1cc7/02231581681-p/02231581681-p.jpg?ts=1766149863171,,p,3072,full,https://static.zara.net/assets/public/de2e/e241/0614425a9bbb/0af4c5cf1cc7/meta.json?ts=1766149863178,02231581681-p,/assets/public/de2e/e241/0614425a9bbb/0af4c5cf1cc7/02231581681-p,2,1766149863171,image,https://static.zara.net/assets/public/de2e/e241/0614425a9bbb/0af4c5cf1cc7/02231581681-p/02231581681-p.jpg?ts=1766149863171&w={width},2048,3990,,,502175053,https://www.zara.com/us/en/satin-effect-halter-top-p02231581.html?v1=502175053&v2=2546081,C02231581681000-V2026,0,https://static.zara.net/assets/public/0b4f/5121/5cd34552860c/f4d4fac291dd/02231581681-e1/02231581681-e1.jpg?ts=1766047318402&w={width},,,,,,,,,,man,in_stock,satin-effect-halter-top,,,,,,,,,https://www.zara.com/us/en/,https://www.zara.com/us/en/man-l534.html,https://www.zara.com/us/en/satin-effect-halter-top-p02231581.html,Tops
50217503300,06427131-V2026,6427/131,Zara,COMBINATION WOOL BLEND JUMPER,,https://static.zara.net/assets/public/8d38/3bc2/19a9406e953a/8526b2a2124b/06427131742-p/06427131742-p.jpg?ts=1764764013369&w={width},$89.90,Dark Mink,,in_stock,,,,6427/131/742,,742,Dark mink,,,,large,small,xmedia,8d383bc219a9406e953a8526b2a2124b,/assets/public/8d38/3bc2/19a9406e953a/8526b2a2124b/06427131742-p/06427131742-p.jpg?ts=1764764013369,https://static.zara.net/assets/public/8d38/3bc2/19a9406e953a/8526b2a2124b/06427131742-p/06427131742-p.jpg?ts=1764764013369,,p,3072,full,https://static.zara.net/assets/public/8d38/3bc2/19a9406e953a/8526b2a2124b/meta.json?ts=1764764013377,06427131742-p,/assets/public/8d38/3bc2/19a9406e953a/8526b2a2124b/06427131742-p,2,1764764013369,image,https://static.zara.net/assets/public/8d38/3bc2/19a9406e953a/8526b2a2124b/06427131742-p/06427131742-p.jpg?ts=1764764013369&w={width},2048,8990,,,502175033,https://www.zara.com/us/en/combination-wool-blend-jumper-p06427131.html?v1=502175033&v2=2546081,C06427131742000-V2026,0,https://static.zara.net/assets/public/8d38/3bc2/19a9406e953a/8526b2a2124b/06427131742-p/06427131742-p.jpg?ts=1764764013369&w={width},https://static.zara.net/assets/public/153c/b783/404e4a56a1ce/f9f6abb791e4/06427131742-e1/06427131742-e1.jpg?ts=1765872308353&w={width},,,,,,,,,man,in_stock,combination-wool-blend-jumper,,,,,,,,,https://www.zara.com/us/en/,https://www.zara.com/us/en/man-l534.html,https://www.zara.com/us/en/combination-wool-blend-jumper-p06427131.html,Accessories
50216729300,03665401-I2025,3665/401,Zara,RETRO FOOTBALL EMBROIDERED JACQUARD POLO,,https://static.zara.net/assets/public/df01/eb79/37584d9fa113/f071c1402dec/03665401251-e1/03665401251-e1.jpg?ts=1764663033043&w={width},$41.93,Oyster-White,,in_stock,-30%,30%,30,3665/401/251,,251,Oyster-white,5990,,,large,small,xmedia,3f1fe1d05aa94f5eae690a9dead12342,/assets/public/3f1f/e1d0/5aa94f5eae69/0a9dead12342/03665401251-p/03665401251-p.jpg?ts=1764751983327,https://static.zara.net/assets/public/3f1f/e1d0/5aa94f5eae69/0a9dead12342/03665401251-p/03665401251-p.jpg?ts=1764751983327,,p,3072,full,https://static.zara.net/assets/public/3f1f/e1d0/5aa94f5eae69/0a9dead12342/meta.json?ts=1764751983334,03665401251-p,/assets/public/3f1f/e1d0/5aa94f5eae69/0a9dead12342/03665401251-p,2,1764751983327,image,https://static.zara.net/assets/public/3f1f/e1d0/5aa94f5eae69/0a9dead12342/03665401251-p/03665401251-p.jpg?ts=1764751983327&w={width},2048,4193,,,502167293,https://www.zara.com/us/en/retro-football-embroidered-jacquard-polo-shirt-p03665401.html?v1=502167293&v2=434605,C03665401251000-I2025,0,https://static.zara.net/assets/public/df01/eb79/37584d9fa113/f071c1402dec/03665401251-e1/03665401251-e1.jpg?ts=1764663033043&w={width},,,,,,,,,,man,in_stock,retro-football-embroidered-jacquard-polo-shirt,,,,5990,30,30%,-30%,TRUE,https://www.zara.com/us/en/,https://www.zara.com/us/en/man-l534.html,https://www.zara.com/us/en/retro-football-embroidered-jacquard-polo-shirt-p03665401.html,Accessories
50216729100,00761401-I2025,0761/401,Zara,TEXT PRINTED HOODIE SWEATSHIRT,,https://static.zara.net/assets/public/ab74/3f94/05d74afb8c84/69d139f15fd1/00761401052-e1/00761401052-e1.jpg?ts=1764684449438&w={width},$48.93,Light Beige,,in_stock,-30%,30%,30,0761/401/052,,52,Light beige,6990,,,large,small,xmedia,697dda4d846742068b66cb08fefe2e36,/assets/public/697d/da4d/846742068b66/cb08fefe2e36/00761401052-p/00761401052-p.jpg?ts=1764776821610,https://static.zara.net/assets/public/697d/da4d/846742068b66/cb08fefe2e36/00761401052-p/00761401052-p.jpg?ts=1764776821610,,p,3072,full,https://static.zara.net/assets/public/697d/da4d/846742068b66/cb08fefe2e36/meta.json?ts=1764776821617,00761401052-p,/assets/public/697d/da4d/846742068b66/cb08fefe2e36/00761401052-p,2,1764776821610,image,https://static.zara.net/assets/public/697d/da4d/846742068b66/cb08fefe2e36/00761401052-p/00761401052-p.jpg?ts=1764776821610&w={width},2048,4893,,,502167291,https://www.zara.com/us/en/printed-text-sweatshirt-p00761401.html?v1=502167291&v2=434605,C00761401052000-I2025,0,https://static.zara.net/assets/public/ab74/3f94/05d74afb8c84/69d139f15fd1/00761401052-e1/00761401052-e1.jpg?ts=1764684449438&w={width},,,,,,,,,,man,in_stock,printed-text-sweatshirt,,,,6990,30,30%,-30%,TRUE,https://www.zara.com/us/en/,https://www.zara.com/us/en/man-l534.html,https://www.zara.com/us/en/printed-text-sweatshirt-p00761401.html,Tops
50216729000,03665403-I2025,3665/403,Zara,RETRO FOOTBALL EMBROIDERED POLO SHIRT,,https://static.zara.net/assets/public/d643/94a9/24c243a1816c/0ba6c45aa467/03665403251-e1/03665403251-e1.jpg?ts=1764675297734&w={width},$41.93,Oyster-White,,in_stock,-30%,30%,30,3665/403/251,,251,Oyster-white,5990,,,large,small,xmedia,ff970f28e36c4e848b408013681732c8,/assets/public/ff97/0f28/e36c4e848b40/8013681732c8/03665403251-p/03665403251-p.jpg?ts=1764751993200,https://static.zara.net/assets/public/ff97/0f28/e36c4e848b40/8013681732c8/03665403251-p/03665403251-p.jpg?ts=1764751993200,,p,3072,full,https://static.zara.net/assets/public/ff97/0f28/e36c4e848b40/8013681732c8/meta.json?ts=1764751993207,03665403251-p,/assets/public/ff97/0f28/e36c4e848b40/8013681732c8/03665403251-p,2,1764751993200,image,https://static.zara.net/assets/public/ff97/0f28/e36c4e848b40/8013681732c8/03665403251-p/03665403251-p.jpg?ts=1764751993200&w={width},2048,4193,,,502167290,https://www.zara.com/us/en/embroidered-retro-soccer-polo-shirt-p03665403.html?v1=502167290&v2=434605,C03665403251000-I2025,0,https://static.zara.net/assets/public/d643/94a9/24c243a1816c/0ba6c45aa467/03665403251-e1/03665403251-e1.jpg?ts=1764675297734&w={width},,,,,,,,,,man,in_stock,embroidered-retro-soccer-polo-shirt,,,,5990,30,30%,-30%,TRUE,https://www.zara.com/us/en/,https://www.zara.com/us/en/man-l534.html,https://www.zara.com/us/en/embroidered-retro-soccer-polo-shirt-p03665403.html,Tops
50216728400,03665402-I2025,3665/402,Zara,PRINTED POLO SHIRT. CONTRAST,,https://static.zara.net/assets/public/9de5/39ac/0ffd4904912b/325fef69eba1/03665402401-e1/03665402401-e1.jpg?ts=1764662937400&w={width},$41.93,Navy Blue,,in_stock,-30%,30%,30,3665/402/401,,401,Navy blue,5990,,,large,small,xmedia,d7c7ebaca359416092484d1b914008ac,/assets/public/d7c7/ebac/a35941609248/4d1b914008ac/03665402401-p/03665402401-p.jpg?ts=1764751964466,https://static.zara.net/assets/public/d7c7/ebac/a35941609248/4d1b914008ac/03665402401-p/03665402401-p.jpg?ts=1764751964466,,p,3072,full,https://static.zara.net/assets/public/d7c7/ebac/a35941609248/4d1b914008ac/meta.json?ts=1764751964473,03665402401-p,/assets/public/d7c7/ebac/a35941609248/4d1b914008ac/03665402401-p,2,1764751964466,image,https://static.zara.net/assets/public/d7c7/ebac/a35941609248/4d1b914008ac/03665402401-p/03665402401-p.jpg?ts=1764751964466&w={width},2048,4193,,,502167284,https://www.zara.com/us/en/contrast-print-polo-shirt-p03665402.html?v1=502167284&v2=434605,C03665402401000-I2025,0,https://static.zara.net/assets/public/9de5/39ac/0ffd4904912b/325fef69eba1/03665402401-e1/03665402401-e1.jpg?ts=1764662937400&w={width},,,,,,,,,,man,in_stock,contrast-print-polo-shirt,,,,5990,30,30%,-30%,TRUE,https://www.zara.com/us/en/,https://www.zara.com/us/en/man-l534.html,https://www.zara.com/us/en/contrast-print-polo-shirt-p03665402.html,Tops
50215339800,04720200-I2025,4720/200,Zara,STUDDED LEATHER JACKET,,https://static.zara.net/assets/public/9b48/77d6/a7a94ba5b5fd/75121f1cf93d/04720200800-e1/04720200800-e1.jpg?ts=1764837213950&w={width},$160.30,Black,,in_stock,-30%,30%,30,4720/200/800,,800,Black,22900,,,large,small,xmedia,6a8d50e425eb4f0cbe843857ab6e5986,/assets/public/6a8d/50e4/25eb4f0cbe84/3857ab6e5986/04720200800-p/04720200800-p.jpg?ts=1764776881962,https://static.zara.net/assets/public/6a8d/50e4/25eb4f0cbe84/3857ab6e5986/04720200800-p/04720200800-p.jpg?ts=1764776881962,,p,3072,full,https://static.zara.net/assets/public/6a8d/50e4/25eb4f0cbe84/3857ab6e5986/meta.json?ts=1764776881970,04720200800-p,/assets/public/6a8d/50e4/25eb4f0cbe84/3857ab6e5986/04720200800-p,2,1764776881962,image,https://static.zara.net/assets/public/6a8d/50e4/25eb4f0cbe84/3857ab6e5986/04720200800-p/04720200800-p.jpg?ts=1764776881962&w={width},2048,16030,,,502153398,https://www.zara.com/us/en/studded-leather-jacket-p04720200.html?v1=502153398&v2=434605,C04720200800000-I2025,0,https://static.zara.net/assets/public/9b48/77d6/a7a94ba5b5fd/75121f1cf93d/04720200800-e1/04720200800-e1.jpg?ts=1764837213950&w={width},,,,,,,,,,man,in_stock,studded-leather-jacket,,,,22900,30,30%,-30%,TRUE,https://www.zara.com/us/en/,https://www.zara.com/us/en/man-l534.html,https://www.zara.com/us/en/studded-leather-jacket-p04720200.html,Outerwear
50214808800,04551600-V2026,4551/600,Zara,STRAIGHT LEG JEANS,,https://static.zara.net/assets/public/2469/3929/170242ef9386/53126d549d7f/04551600400-e1/04551600400-e1.jpg?ts=1766076188417&w={width},$39.90,Blue,,coming_soon,,,,4551/600/400,,400,Blue,,,,small,large,xmedia,24693929170242ef938653126d549d7f,/assets/public/2469/3929/170242ef9386/53126d549d7f/04551600400-e1/04551600400-e1.jpg?ts=1766076188417,https://static.zara.net/assets/public/2469/3929/170242ef9386/53126d549d7f/04551600400-e1/04551600400-e1.jpg?ts=1766076188417,,e1,3072,plain,https://static.zara.net/assets/public/2469/3929/170242ef9386/53126d549d7f/meta.json?ts=1766076188423,04551600400-e1,/assets/public/2469/3929/170242ef9386/53126d549d7f/04551600400-e1,2,1766076188417,image,https://static.zara.net/assets/public/2469/3929/170242ef9386/53126d549d7f/04551600400-e1/04551600400-e1.jpg?ts=1766076188417&w={width},2048,3990,,,502148088,https://www.zara.com/us/en/straight-leg-jeans-p04551600.html?v1=502148088&v2=2425905,C04551600400000-V2026,0,https://static.zara.net/assets/public/2469/3929/170242ef9386/53126d549d7f/04551600400-e1/04551600400-e1.jpg?ts=1766076188417&w={width},https://static.zara.net/assets/public/9e43/0bb1/b5e1488f99af/58437532e9b0/04551600400-e2/04551600400-e2.jpg?ts=1766076186918&w={width},,,,,,,,,man,coming_soon,straight-leg-jeans,,,,,,,,,https://www.zara.com/us/en/,https://www.zara.com/us/en/man-l534.html,https://www.zara.com/us/en/straight-leg-jeans-p04551600.html,Denim
50205933500,08062348-I2025,8062/348,Zara,DOUBLE-FACED DENIM JACKET,,https://static.zara.net/assets/public/9611/5b79/80b7433682f1/df2f294aae3c/08062348800-e1/08062348800-e1.jpg?ts=1764236185396&w={width},$69.93,"Black, Mid-Blue",,in_stock,-30%,30%,30,8062/348/800,#0A0A0A,800,Black,9990,,,large,small,xmedia,4e8edaf4ddb842e0a928cd406da0971e,/assets/public/4e8e/daf4/ddb842e0a928/cd406da0971e/08062348800-p/08062348800-p.jpg?ts=1764329971247,https://static.zara.net/assets/public/4e8e/daf4/ddb842e0a928/cd406da0971e/08062348800-p/08062348800-p.jpg?ts=1764329971247,,p,3072,full,https://static.zara.net/assets/public/4e8e/daf4/ddb842e0a928/cd406da0971e/meta.json?ts=1764329971254,08062348800-p,/assets/public/4e8e/daf4/ddb842e0a928/cd406da0971e/08062348800-p,2,1764329971247,image,https://static.zara.net/assets/public/4e8e/daf4/ddb842e0a928/cd406da0971e/08062348800-p/08062348800-p.jpg?ts=1764329971247&w={width},2048,6993,,,502059335,https://www.zara.com/us/en/double-faced-denim-jacket-p08062348.html?v1=502059335&v2=434605,C08062348800000-I2025,0,https://static.zara.net/assets/public/9611/5b79/80b7433682f1/df2f294aae3c/08062348800-e1/08062348800-e1.jpg?ts=1764236185396&w={width},,,in_stock,-30%,30%,30,8062/348/427,#0A0A0A,427,man,in_stock,double-faced-denim-jacket,,,,9990,30,30%,-30%,TRUE,https://www.zara.com/us/en/,https://www.zara.com/us/en/man-l534.html,https://www.zara.com/us/en/double-faced-denim-jacket-p08062348.html,Outerwear
50205903100,03046264-V2026,3046/264,Zara,SOFT BOMBER JACKET,,https://static.zara.net/assets/public/22a5/5934/56224c458962/b622f8626522/03046026700-e1/03046026700-e1.jpg?ts=1766047300266&w={width},$59.90,Brown,,in_stock,,,,3046/264/700,#261507,700,Brown,,,,large,small,xmedia,a38eb54b956245949a952eabebc4632f,/assets/public/a38e/b54b/956245949a95/2eabebc4632f/03046026700-p/03046026700-p.jpg?ts=1765901421951,https://static.zara.net/assets/public/a38e/b54b/956245949a95/2eabebc4632f/03046026700-p/03046026700-p.jpg?ts=1765901421951,,p,3072,full,https://static.zara.net/assets/public/a38e/b54b/956245949a95/2eabebc4632f/meta.json?ts=1765901421958,03046026700-p,/assets/public/a38e/b54b/956245949a95/2eabebc4632f/03046026700-p,2,1765901421951,image,https://static.zara.net/assets/public/a38e/b54b/956245949a95/2eabebc4632f/03046026700-p/03046026700-p.jpg?ts=1765901421951&w={width},2048,5990,,,502059031,https://www.zara.com/us/en/soft-bomber-jacket-p03046264.html?v1=502059031&v2=2546081,C03046264700000-V2026,0,https://static.zara.net/assets/public/22a5/5934/56224c458962/b622f8626522/03046026700-e1/03046026700-e1.jpg?ts=1766047300266&w={width},,,,,,,,,,man,in_stock,soft-bomber-jacket,,,,,,,,,https://www.zara.com/us/en/,https://www.zara.com/us/en/man-l534.html,https://www.zara.com/us/en/soft-bomber-jacket-p03046264.html,Outerwear
50203561200,09391891-I2025,9391/891,Zara,WOOL TUXEDO SUIT BLAZER,,https://static.zara.net/assets/public/1792/5efb/e5814afca0f6/ed79283bde53/09391891800-e1/09391891800-e1.jpg?ts=1763631996566&w={width},$109.50,Black,,in_stock,-50%,50%,50,9391/891/800,,800,Black,21900,,,large,small,xmedia,36104301c07e4b4fbfbea1a4d8b4ff81,/assets/public/3610/4301/c07e4b4fbfbe/a1a4d8b4ff81/09391891800-p/09391891800-p.jpg?ts=1764147322513,https://static.zara.net/assets/public/3610/4301/c07e4b4fbfbe/a1a4d8b4ff81/09391891800-p/09391891800-p.jpg?ts=1764147322513,,p,3072,full,https://static.zara.net/assets/public/3610/4301/c07e4b4fbfbe/a1a4d8b4ff81/meta.json?ts=1764147322520,09391891800-p,/assets/public/3610/4301/c07e4b4fbfbe/a1a4d8b4ff81/09391891800-p,2,1764147322513,image,https://static.zara.net/assets/public/3610/4301/c07e4b4fbfbe/a1a4d8b4ff81/09391891800-p/09391891800-p.jpg?ts=1764147322513&w={width},2048,10950,,,502035612,https://www.zara.com/us/en/wool-tuxedo-blazer-p09391891.html?v1=502035612&v2=434605,C09391891800000-I2025,0,https://static.zara.net/assets/public/1792/5efb/e5814afca0f6/ed79283bde53/09391891800-e1/09391891800-e1.jpg?ts=1763631996566&w={width},,,,,,,,,,man,in_stock,wool-tuxedo-blazer,,,,21900,50,50%,-50%,TRUE,https://www.zara.com/us/en/,https://www.zara.com/us/en/man-l534.html,https://www.zara.com/us/en/wool-tuxedo-blazer-p09391891.html,Outerwear
50201935000,08675733-V2026,8675/733,Zara,KPOP DEMON HUNTERS™ NETFLIX © PRINT SWEATSHIRT,,https://static.zara.net/assets/public/3ad8/afc6/51cf4d199b88/b639885df335/08675733737-e1/08675733737-e1.jpg?ts=1763634349069&w={width},$39.90,Brown / Taupe,,in_stock,,,,8675/733/737,,737,Brown / Taupe,,,,small,large,xmedia,3ad8afc651cf4d199b88b639885df335,/assets/public/3ad8/afc6/51cf4d199b88/b639885df335/08675733737-e1/08675733737-e1.jpg?ts=1763634349069,https://static.zara.net/assets/public/3ad8/afc6/51cf4d199b88/b639885df335/08675733737-e1/08675733737-e1.jpg?ts=1763634349069,,e1,3072,plain,https://static.zara.net/assets/public/3ad8/afc6/51cf4d199b88/b639885df335/meta.json?ts=1763634349076,08675733737-e1,/assets/public/3ad8/afc6/51cf4d199b88/b639885df335/08675733737-e1,2,1763634349069,image,https://static.zara.net/assets/public/3ad8/afc6/51cf4d199b88/b639885df335/08675733737-e1/08675733737-e1.jpg?ts=1763634349069&w={width},2048,3990,,,502019350,https://www.zara.com/us/en/kpop-demon-hunters--netflix---print-sweatshirt-p08675733.html?v1=502019350&v2=2425905,C08675733737000-V2026,0,https://static.zara.net/assets/public/3ad8/afc6/51cf4d199b88/b639885df335/08675733737-e1/08675733737-e1.jpg?ts=1763634349069&w={width},https://static.zara.net/assets/public/5bc6/cd25/036f4acca6f5/7ca2667b97f9/08675733737-e2/08675733737-e2.jpg?ts=1763634349211&w={width},,,,,,,,,man,in_stock,kpop-demon-hunters--netflix---print-sweatshirt,,,,,,,,,https://www.zara.com/us/en/,https://www.zara.com/us/en/man-l534.html,https://www.zara.com/us/en/kpop-demon-hunters--netflix---print-sweatshirt-p08675733.html,Tops
